scheme,window,replicate,w,S_GC,N,mean_k
binomial_full,Neutral,10,300,0.3702127659574468,470,1.5872340425531914
binomial_full,Neutral,10,400,0.19003115264797507,321,1.470404984423676
binomial_full,Neutral,10,600,0.06321839080459771,174,1.2758620689655173
binomial_full,Neutral,10,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,11,25,0.8828003120124805,5128,4.219578783151326
binomial_full,Neutral,11,50,0.8167224080267559,2990,3.128428093645485
binomial_full,Neutral,11,75,0.7849409448818898,2032,2.6899606299212597
binomial_full,Neutral,11,100,0.7334175615919141,1583,2.3828174352495264
binomial_full,Neutral,11,150,0.6187258687258688,1036,2.0501930501930503
binomial_full,Neutral,11,200,0.541005291005291,756,1.812169312169312
binomial_full,Neutral,11,300,0.3673036093418259,471,1.6008492569002124
binomial_full,Neutral,11,400,0.19003115264797507,321,1.4641744548286604
binomial_full,Neutral,11,600,0.11627906976744186,172,1.2906976744186047
binomial_full,Neutral,11,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,12,25,0.8804958357544064,5163,4.196397443346891
binomial_full,Neutral,12,50,0.8259696458684654,2965,3.1433389544688026
binomial_full,Neutral,12,75,0.7818003913894325,2044,2.6937377690802347
binomial_full,Neutral,12,100,0.7310126582278481,1580,2.3962025316455695
binomial_full,Neutral,12,150,0.6043851286939943,1049,2.0305052430886557
binomial_full,Neutral,12,200,0.5334224598930482,748,1.8021390374331552
binomial_full,Neutral,12,300,0.37154989384288745,471,1.5881104033970277
binomial_full,Neutral,12,400,0.18670886075949367,316,1.4556962025316456
binomial_full,Neutral,12,600,0.11242603550295859,169,1.2899408284023668
binomial_full,Neutral,12,800,0.08928571428571429,112,1.2678571428571428
binomial_full,Neutral,13,25,0.8827896073451846,5119,4.213322914631764
binomial_full,Neutral,13,50,0.8314720812182741,2955,3.149238578680203
binomial_full,Neutral,13,75,0.7843811394891945,2036,2.6915520628683693
binomial_full,Neutral,13,100,0.7167919799498746,1596,2.3771929824561404
binomial_full,Neutral,13,150,0.6182692307692308,1040,2.048076923076923
binomial_full,Neutral,13,200,0.5372340425531915,752,1.824468085106383
binomial_full,Neutral,13,300,0.3728448275862069,464,1.5905172413793103
binomial_full,Neutral,13,400,0.18670886075949367,316,1.4620253164556962
binomial_full,Neutral,13,600,0.11627906976744186,172,1.302325581395349
binomial_full,Neutral,13,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,14,25,0.8812170860152135,5127,4.216110786034718
binomial_full,Neutral,14,50,0.8284263959390863,2955,3.1519458544839254
binomial_full,Neutral,14,75,0.7800687285223368,2037,2.699067255768287
binomial_full,Neutral,14,100,0.726474278544542,1594,2.3877038895859473
binomial_full,Neutral,14,150,0.6135922330097088,1030,2.0485436893203883
binomial_full,Neutral,14,200,0.5375335120643432,746,1.8176943699731904
binomial_full,Neutral,14,300,0.3697478991596639,476,1.5924369747899159
binomial_full,Neutral,14,400,0.19047619047619047,315,1.4666666666666666
binomial_full,Neutral,14,600,0.10982658959537572,173,1.2947976878612717
binomial_full,Neutral,14,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,15,25,0.8788233002142997,5133,4.209624001558542
binomial_full,Neutral,15,50,0.8260140797854509,2983,3.1538719409989944
binomial_full,Neutral,15,75,0.7794117647058824,2040,2.696078431372549
binomial_full,Neutral,15,100,0.7245922208281054,1594,2.3789209535759097
binomial_full,Neutral,15,150,0.6027000964320154,1037,2.0327868852459017
binomial_full,Neutral,15,200,0.5364238410596026,755,1.8039735099337748
binomial_full,Neutral,15,300,0.36075949367088606,474,1.5949367088607596
binomial_full,Neutral,15,400,0.18885448916408668,323,1.4551083591331269
binomial_full,Neutral,15,600,0.10982658959537572,173,1.283236994219653
binomial_full,Neutral,15,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,16,25,0.8818836349484336,5139,4.209379256664721
binomial_full,Neutral,16,50,0.8261455525606469,2968,3.1475741239892185
binomial_full,Neutral,16,75,0.7823529411764706,2040,2.6852941176470586
binomial_full,Neutral,16,100,0.7286527514231499,1581,2.3959519291587603
binomial_full,Neutral,16,150,0.632495164410058,1034,2.044487427466151
binomial_full,Neutral,16,200,0.5335968379446641,759,1.8050065876152832
binomial_full,Neutral,16,300,0.36401673640167365,478,1.5815899581589958
binomial_full,Neutral,16,400,0.1930379746835443,316,1.4683544303797469
binomial_full,Neutral,16,600,0.10674157303370786,178,1.2808988764044944
binomial_full,Neutral,16,800,0.08256880733944955,109,1.2660550458715596
binomial_full,Neutral,17,25,0.8805361305361306,5148,4.196969696969697
binomial_full,Neutral,17,50,0.8267160161507402,2972,3.1372812920592192
binomial_full,Neutral,17,75,0.7762067284251585,2051,2.6786933203315457
binomial_full,Neutral,17,100,0.7292191435768262,1588,2.376574307304786
binomial_full,Neutral,17,150,0.6310211946050096,1038,2.0558766859344892
binomial_full,Neutral,17,200,0.5336856010568032,757,1.809775429326288
binomial_full,Neutral,17,300,0.3668763102725367,477,1.5890985324947589
binomial_full,Neutral,17,400,0.1838006230529595,321,1.4517133956386292
binomial_full,Neutral,17,600,0.11176470588235295,170,1.3058823529411765
binomial_full,Neutral,17,800,0.09345794392523364,107,1.2710280373831775
binomial_full,Neutral,18,25,0.8817791650409676,5126,4.220834959032384
binomial_full,Neutral,18,50,0.8266576910131269,2971,3.161225176708179
binomial_full,Neutral,18,75,0.7745579567779961,2036,2.6905697445972496
binomial_full,Neutral,18,100,0.7161736941472624,1589,2.3700440528634363
binomial_full,Neutral,18,150,0.6030977734753146,1033,2.0367860600193612
binomial_full,Neutral,18,200,0.5306666666666666,750,1.808
binomial_full,Neutral,18,300,0.3653444676409186,479,1.5866388308977035
binomial_full,Neutral,18,400,0.19873817034700317,317,1.4637223974763407
binomial_full,Neutral,18,600,0.10982658959537572,173,1.283236994219653
binomial_full,Neutral,18,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,19,25,0.8815073815073815,5148,4.215617715617715
binomial_full,Neutral,19,50,0.8217755443886097,2985,3.13500837520938
binomial_full,Neutral,19,75,0.7843811394891945,2036,2.700392927308448
binomial_full,Neutral,19,100,0.722117202268431,1587,2.3843730308758664
binomial_full,Neutral,19,150,0.6148648648648649,1036,2.0424710424710426
binomial_full,Neutral,19,200,0.5422163588390502,758,1.8232189973614776
binomial_full,Neutral,19,300,0.3665254237288136,472,1.5889830508474576
binomial_full,Neutral,19,400,0.1838006230529595,321,1.4579439252336448
binomial_full,Neutral,19,600,0.10919540229885058,174,1.2758620689655173
binomial_full,Neutral,19,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,20,25,0.880780487804878,5125,4.2122926829268295
binomial_full,Neutral,20,50,0.8320920785375762,2954,3.1550440081245767
binomial_full,Neutral,20,75,0.7796196977084349,2051,2.6786933203315457
binomial_full,Neutral,20,100,0.7288776796973518,1586,2.377049180327869
binomial_full,Neutral,20,150,0.6120689655172413,1044,2.0478927203065136
binomial_full,Neutral,20,200,0.5338645418326693,753,1.8087649402390438
binomial_full,Neutral,20,300,0.3668763102725367,477,1.5974842767295598
binomial_full,Neutral,20,400,0.189873417721519,316,1.4556962025316456
binomial_full,Neutral,20,600,0.1206896551724138,174,1.2988505747126438
binomial_full,Neutral,20,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,21,25,0.8786407766990292,5150,4.196116504854369
binomial_full,Neutral,21,50,0.8234306814367237,2979,3.135280295401141
binomial_full,Neutral,21,75,0.7839024390243903,2050,2.6878048780487807
binomial_full,Neutral,21,100,0.726474278544542,1594,2.3751568381430364
binomial_full,Neutral,21,150,0.615009746588694,1026,2.050682261208577
binomial_full,Neutral,21,200,0.5345744680851063,752,1.8164893617021276
binomial_full,Neutral,21,300,0.3663157894736842,475,1.583157894736842
binomial_full,Neutral,21,400,0.1892744479495268,317,1.4574132492113565
binomial_full,Neutral,21,600,0.11235955056179775,178,1.2808988764044944
binomial_full,Neutral,21,800,0.08928571428571429,112,1.2678571428571428
binomial_full,Neutral,22,25,0.8827184466019418,5150,4.2100970873786405
binomial_full,Neutral,22,50,0.8274814314652262,2962,3.142471303173531
binomial_full,Neutral,22,75,0.7732813261823501,2051,2.6855192588980983
binomial_full,Neutral,22,100,0.7277882797731569,1587,2.381852551984877
binomial_full,Neutral,22,150,0.615014436958614,1039,2.046198267564966
binomial_full,Neutral,22,200,0.538563829787234,752,1.821808510638298
binomial_full,Neutral,22,300,0.36886993603411516,469,1.5948827292110874
binomial_full,Neutral,22,400,0.18808777429467086,319,1.4482758620689655
binomial_full,Neutral,22,600,0.10982658959537572,173,1.283236994219653
binomial_full,Neutral,22,800,0.09090909090909091,110,1.2727272727272727
binomial_full,Neutral,23,25,0.8818252730109204,5128,4.2125585023400935
binomial_full,Neutral,23,50,0.8269100743745774,2958,3.1575388776200137
binomial_full,Neutral,23,75,0.7848664688427299,2022,2.699307616221563
binomial_full,Neutral,23,100,0.7292713567839196,1592,2.39321608040201
binomial_full,Neutral,23,150,0.6011560693641619,1038,2.040462427745665
binomial_full,Neutral,23,200,0.531578947368421,760,1.7973684210526315
binomial_full,Neutral,23,300,0.3670886075949367,474,1.5864978902953586
binomial_full,Neutral,23,400,0.19314641744548286,321,1.4641744548286604
binomial_full,Neutral,23,600,0.11494252873563218,174,1.2873563218390804
binomial_full,Neutral,23,800,0.09259259259259259,108,1.2777777777777777
binomial_full,Neutral,24,25,0.8780345698193824,5149,4.2163526898426875
binomial_full,Neutral,24,50,0.8264406779661017,2950,3.1620338983050846
binomial_full,Neutral,24,75,0.78035538005923,2026,2.6999012833168807
binomial_full,Neutral,24,100,0.7229899497487438,1592,2.380653266331658
binomial_full,Neutral,24,150,0.6063829787234043,1034,2.044487427466151
binomial_full,Neutral,24,200,0.54,750,1.8293333333333333
binomial_full,Neutral,24,300,0.358974358974359,468,1.5897435897435896
binomial_full,Neutral,24,400,0.19435736677115986,319,1.4670846394984327
binomial_full,Neutral,24,600,0.12352941176470589,170,1.3058823529411765
binomial_full,Neutral,24,800,0.08928571428571429,112,1.2678571428571428
binomial_full,Pre-transition,0,25,0.8857038524739821,5477,4.346540076684316
binomial_full,Pre-transition,0,50,0.8250401284109149,3115,3.2192616372391654
binomial_full,Pre-transition,0,75,0.7777777777777778,2205,2.7337868480725622
binomial_full,Pre-transition,0,100,0.7510599636583889,1651,2.451847365233192
binomial_full,Pre-transition,0,150,0.6197822141560798,1102,2.0653357531760435
binomial_full,Pre-transition,0,200,0.5631188118811881,808,1.8712871287128714
binomial_full,Pre-transition,0,300,0.40842105263157896,475,1.6589473684210527
binomial_full,Pre-transition,0,400,0.32,325,1.4892307692307691
binomial_full,Pre-transition,0,600,0.18085106382978725,188,1.3617021276595744
binomial_full,Pre-transition,0,800,0.12931034482758622,116,1.3103448275862069
binomial_full,Pre-transition,1,25,0.8892941820171439,5483,4.353091373335765
binomial_full,Pre-transition,1,50,0.8218076551945963,3109,3.215181730459955
binomial_full,Pre-transition,1,75,0.779297765617875,2193,2.7387140902872775
binomial_full,Pre-transition,1,100,0.7578692493946732,1652,2.4612590799031477
binomial_full,Pre-transition,1,150,0.6088154269972452,1089,2.0587695133149677
binomial_full,Pre-transition,1,200,0.5606435643564357,808,1.8836633663366336
binomial_full,Pre-transition,1,300,0.3987603305785124,484,1.6487603305785123
binomial_full,Pre-transition,1,400,0.31761006289308175,318,1.4968553459119496
binomial_full,Pre-transition,1,600,0.17894736842105263,190,1.3578947368421053
binomial_full,Pre-transition,1,800,0.1623931623931624,117,1.3504273504273505
binomial_full,Pre-transition,2,25,0.8914913083257091,5465,4.359377859103385
binomial_full,Pre-transition,2,50,0.8194934273805707,3119,3.2151330554664956
binomial_full,Pre-transition,2,75,0.7807339449541284,2180,2.7412844036697246
binomial_full,Pre-transition,2,100,0.7392857142857143,1680,2.4452380952380954
binomial_full,Pre-transition,2,150,0.6307550644567219,1086,2.0828729281767955
binomial_full,Pre-transition,2,200,0.5535055350553506,813,1.862238622386224
binomial_full,Pre-transition,2,300,0.4288747346072187,471,1.6772823779193207
binomial_full,Pre-transition,2,400,0.32515337423312884,326,1.4969325153374233
binomial_full,Pre-transition,2,600,0.17989417989417988,189,1.3650793650793651
binomial_full,Pre-transition,2,800,0.125,120,1.3
binomial_full,Pre-transition,3,25,0.8913720461623008,5459,4.36233742443671
binomial_full,Pre-transition,3,50,0.818968279397629,3121,3.2079461710990067
binomial_full,Pre-transition,3,75,0.7792444242148384,2197,2.744651797906236
binomial_full,Pre-transition,3,100,0.755248950209958,1667,2.4427114577084583
binomial_full,Pre-transition,3,150,0.6220183486238532,1090,2.067889908256881
binomial_full,Pre-transition,3,200,0.557997557997558,819,1.8705738705738706
binomial_full,Pre-transition,3,300,0.41841004184100417,478,1.6569037656903767
binomial_full,Pre-transition,3,400,0.32398753894080995,321,1.5015576323987538
binomial_full,Pre-transition,3,600,0.17525773195876287,194,1.3505154639175259
binomial_full,Pre-transition,3,800,0.13043478260869565,115,1.3043478260869565
binomial_full,Pre-transition,4,25,0.8917092768444119,5476,4.347699050401753
binomial_full,Pre-transition,4,50,0.8273771537970644,3134,3.2093171665603064
binomial_full,Pre-transition,4,75,0.7817351598173516,2190,2.7333333333333334
binomial_full,Pre-transition,4,100,0.7374166161309885,1649,2.436628259551243
binomial_full,Pre-transition,4,150,0.6227436823104693,1108,2.0703971119133575
binomial_full,Pre-transition,4,200,0.5691358024691358,810,1.8790123456790124
binomial_full,Pre-transition,4,300,0.41041666666666665,480,1.6458333333333333
binomial_full,Pre-transition,4,400,0.3177570093457944,321,1.4953271028037383
binomial_full,Pre-transition,4,600,0.17708333333333334,192,1.3541666666666667
binomial_full,Pre-transition,4,800,0.13157894736842105,114,1.3157894736842106
binomial_full,Pre-transition,5,25,0.8920652373098772,5457,4.347443650357339
binomial_full,Pre-transition,5,50,0.8163987138263665,3110,3.197427652733119
binomial_full,Pre-transition,5,75,0.7835379718053661,2199,2.7348794906775806
binomial_full,Pre-transition,5,100,0.7504488330341114,1671,2.4380610412926393
binomial_full,Pre-transition,5,150,0.623400365630713,1094,2.0639853747714807
binomial_full,Pre-transition,5,200,0.5599022004889975,818,1.8655256723716382
binomial_full,Pre-transition,5,300,0.4126315789473684,475,1.6673684210526316
binomial_full,Pre-transition,5,400,0.3188854489164087,323,1.498452012383901
binomial_full,Pre-transition,5,600,0.17894736842105263,190,1.3578947368421053
binomial_full,Pre-transition,5,800,0.13274336283185842,113,1.3097345132743363
binomial_full,Pre-transition,6,25,0.8836104513064132,5473,4.348985930933674
binomial_full,Pre-transition,6,50,0.822627037392138,3129,3.2074145094279323
binomial_full,Pre-transition,6,75,0.7747502270663034,2202,2.7166212534059944
binomial_full,Pre-transition,6,100,0.7438805970149254,1675,2.432238805970149
binomial_full,Pre-transition,6,150,0.6288848263254113,1094,2.0767824497257767
binomial_full,Pre-transition,6,200,0.556930693069307,808,1.891089108910891
binomial_full,Pre-transition,6,300,0.4211618257261411,482,1.6680497925311204
binomial_full,Pre-transition,6,400,0.3072289156626506,332,1.4879518072289157
binomial_full,Pre-transition,6,600,0.18181818181818182,187,1.3475935828877006
binomial_full,Pre-transition,6,800,0.15178571428571427,112,1.3392857142857142
binomial_full,Pre-transition,7,25,0.888296895094617,5443,4.357523424582032
binomial_full,Pre-transition,7,50,0.8274534958306606,3118,3.212315586914689
binomial_full,Pre-transition,7,75,0.7773722627737226,2192,2.7463503649635035
binomial_full,Pre-transition,7,100,0.7506024096385542,1660,2.433734939759036
binomial_full,Pre-transition,7,150,0.6243144424131627,1094,2.084095063985375
binomial_full,Pre-transition,7,200,0.5444579780755177,821,1.8587088915956151
binomial_full,Pre-transition,7,300,0.41561181434599154,474,1.6708860759493671
binomial_full,Pre-transition,7,400,0.31790123456790126,324,1.4876543209876543
binomial_full,Pre-transition,7,600,0.1827956989247312,186,1.3548387096774193
binomial_full,Pre-transition,7,800,0.13636363636363635,110,1.3272727272727274
binomial_full,Pre-transition,8,25,0.8873033296743505,5466,4.362971094035858
binomial_full,Pre-transition,8,50,0.8276083467094703,3115,3.2057784911717495
binomial_full,Pre-transition,8,75,0.780609922621757,2197,2.7391898042785616
binomial_full,Pre-transition,8,100,0.7487864077669902,1648,2.4611650485436893
binomial_full,Pre-transition,8,150,0.6155234657039711,1108,2.072202166064982
binomial_full,Pre-transition,8,200,0.5677339901477833,812,1.8891625615763548
binomial_full,Pre-transition,8,300,0.41561181434599154,474,1.6666666666666667
binomial_full,Pre-transition,8,400,0.3105590062111801,322,1.484472049689441
binomial_full,Pre-transition,8,600,0.17989417989417988,189,1.3650793650793651
binomial_full,Pre-transition,8,800,0.13157894736842105,114,1.3157894736842106
binomial_full,Pre-transition,9,25,0.886152162014231,5481,4.345557380040138
binomial_full,Pre-transition,9,50,0.826645264847512,3115,3.2115569823434993
binomial_full,Pre-transition,9,75,0.7742081447963801,2210,2.714027149321267
binomial_full,Pre-transition,9,100,0.7455197132616488,1674,2.4408602150537635
binomial_full,Pre-transition,9,150,0.6217194570135747,1105,2.0778280542986427
binomial_full,Pre-transition,9,200,0.5529556650246306,812,1.8694581280788178
binomial_full,Pre-transition,9,300,0.4049586776859504,484,1.6570247933884297
binomial_full,Pre-transition,9,400,0.3157894736842105,323,1.498452012383901
binomial_full,Pre-transition,9,600,0.18032786885245902,183,1.355191256830601
binomial_full,Pre-transition,9,800,0.1271186440677966,118,1.305084745762712
binomial_full,Pre-transition,10,25,0.8854262144821264,5455,4.3622364802933085
binomial_full,Pre-transition,10,50,0.8244663905702453,3139,3.194010831474992
binomial_full,Pre-transition,10,75,0.781349026708918,2209,2.7406066093254866
binomial_full,Pre-transition,10,100,0.7339667458432304,1684,2.4180522565320666
