fecha,promedio_normalizado,indice_cti,Data,Temporalidad
2015-09-23,0.216789150657227,100.216789150657,Medios,Diario
2015-09-24,0.0843488978613561,100.084348897861,Medios,Diario
2015-09-25,-0.0901478936978822,99.9098521063021,Medios,Diario
2015-09-26,1.28344167374438,101.283441673744,Medios,Diario
2015-09-27,0.211478657532854,100.211478657533,Medios,Diario
2015-09-28,-0.000661978329130258,99.9993380216709,Medios,Diario
2015-09-29,0.385142044775939,100.385142044776,Medios,Diario
2015-09-30,-0.0088331235108029,99.9911668764892,Medios,Diario
2015-10-01,-0.602328107732394,99.3976718922676,Medios,Diario
2015-10-02,-0.440685942223306,99.5593140577767,Medios,Diario
2015-10-03,-0.502070405772571,99.4979295942274,Medios,Diario
2015-10-04,-0.885782912779289,99.1142170872207,Medios,Diario
2015-10-05,-0.725198381056008,99.274801618944,Medios,Diario
2015-10-06,-0.157118978318989,99.842881021681,Medios,Diario
2015-10-07,0.212742609256765,100.212742609257,Medios,Diario
2015-10-08,0.0512959864493507,100.051295986449,Medios,Diario
2015-10-09,-0.00642600814722631,99.9935739918528,Medios,Diario
2015-10-10,0.604400955014804,100.604400955015,Medios,Diario
2015-10-11,0.304343529226715,100.304343529227,Medios,Diario
2015-10-12,0.214989776150369,100.21498977615,Medios,Diario
2015-10-13,-0.300839888263252,99.6991601117367,Medios,Diario
2015-10-14,0.194844625486759,100.194844625487,Medios,Diario
2015-10-15,-0.0942619431337044,99.9057380568663,Medios,Diario
2015-10-16,-0.0301534622005103,99.9698465377995,Medios,Diario
2015-10-17,0.813849046253292,100.813849046253,Medios,Diario
2015-10-18,0.613423731050503,100.613423731051,Medios,Diario
2015-10-19,0.218262987204738,100.218262987205,Medios,Diario
2015-10-20,-0.513851531193058,99.4861484688069,Medios,Diario
2015-10-21,-0.309741226952347,99.6902587730477,Medios,Diario
2015-10-22,0.353950248493242,100.353950248493,Medios,Diario
2015-10-23,-0.776058997368423,99.2239410026316,Medios,Diario
2015-10-24,0.121900416857685,100.121900416858,Medios,Diario
2015-10-25,1.07388585491091,101.073885854911,Medios,Diario
2015-10-26,-0.492443877647101,99.5075561223529,Medios,Diario
2015-10-27,-0.589980960434984,99.410019039565,Medios,Diario
2015-10-28,0.109856270939767,100.10985627094,Medios,Diario
2015-10-29,-0.100852287750307,99.8991477122497,Medios,Diario
2015-10-30,-0.504210950529151,99.4957890494709,Medios,Diario
2015-10-31,-0.217425193024817,99.7825748069752,Medios,Diario
2015-11-01,-0.86339593165262,99.1366040683474,Medios,Diario
2015-11-02,-0.613340903676154,99.3866590963238,Medios,Diario
2015-11-03,-0.432043865588205,99.5679561344118,Medios,Diario
2015-11-04,0.250326202779137,100.250326202779,Medios,Diario
2015-11-05,0.492532429228522,100.492532429229,Medios,Diario
2015-11-06,-0.772797702823024,99.227202297177,Medios,Diario
2015-11-07,0.176359695854273,100.176359695854,Medios,Diario
